Round,Track,Qualifying,Stint,Lap,"Rear Wing","Front Wing",Engine,Brake,Differential,Suspension,Fuel,"Tyre Remaining","Tyre Choice","Lap Time","Lap Distance",Cornering,Inclines,Camber,Grip,Altitude,Roughness,Width,Temperature,Humidity,"Wind (Avg. Speed)","Wind (Gusts)","Air Density","Air Pressure"
5,"United States of America",0,2,4,95,66,39,85,3,178,40.065474144376,71.764452496318,"Extra Soft",84.494051677566,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,2,5,95,66,39,85,3,178,37.58184268047,64.705565620397,"Extra Soft",85.126129286755,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,2,6,95,66,39,85,3,178,35.098211216564,57.646678744477,"Extra Soft",83.293206895944,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,2,7,95,66,39,85,3,178,32.614579752658,50.587791868556,"Extra Soft",85.032284505132,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,2,8,95,66,39,85,3,178,30.130948288752,43.528904992636,"Extra Soft",84.487362114321,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,2,9,95,66,39,85,3,178,27.647316824846,36.470018116715,"Extra Soft",82.82843972351,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,2,10,95,66,39,85,3,178,25.16368536094,29.411131240795,"Extra Soft",83.353517332698,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,3,1,95,66,39,85,3,175,47.516368536094,92.941113124079,"Extra Soft",85.53446885,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,3,2,95,66,39,85,3,175,45.032737072188,85.882226248159,"Extra Soft",84.416546459189,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,3,3,95,66,39,85,3,175,42.549105608282,78.823339372238,"Extra Soft",84.798624068377,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,3,4,95,66,39,85,3,175,40.065474144376,71.764452496318,"Extra Soft",83.998701677566,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,3,5,95,66,39,85,3,175,37.58184268047,64.705565620397,"Extra Soft",84.563779286755,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,3,6,95,66,39,85,3,175,35.098211216564,57.646678744477,"Extra Soft",84.270856895944,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,3,7,95,66,39,85,3,175,32.614579752658,50.587791868556,"Extra Soft",84.964934505132,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,3,8,95,66,39,85,3,175,30.130948288752,43.528904992636,"Extra Soft",84.775012114321,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,3,9,95,66,39,85,3,175,27.647316824846,36.470018116715,"Extra Soft",83.42908972351,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,3,10,95,66,39,85,3,175,25.16368536094,29.411131240795,"Extra Soft",82.618167332698,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,4,1,95,66,39,85,2,175,47.516368536094,92.941113124079,"Extra Soft",85.13491885,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,4,2,95,66,39,85,2,175,45.032737072188,85.882226248159,"Extra Soft",85.114996459189,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,4,3,95,66,39,85,2,175,42.549105608282,78.823339372238,"Extra Soft",85.346074068377,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,4,4,95,66,39,85,2,175,40.065474144376,71.764452496318,"Extra Soft",84.251151677566,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,4,5,95,66,39,85,2,175,37.58184268047,64.705565620397,"Extra Soft",84.019229286755,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,4,6,95,66,39,85,2,175,35.098211216564,57.646678744477,"Extra Soft",84.073306895944,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,4,7,95,66,39,85,2,175,32.614579752658,50.587791868556,"Extra Soft",83.310384505132,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,4,8,95,66,39,85,2,175,30.130948288752,43.528904992636,"Extra Soft",84.372462114321,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,4,9,95,66,39,85,2,175,27.647316824846,36.470018116715,"Extra Soft",84.58453972351,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,4,10,95,66,39,85,2,175,25.16368536094,29.411131240795,"Extra Soft",83.947617332698,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,5,1,95,66,39,85,3,175,47.516368536094,92.941113124079,"Extra Soft",85.53146885,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,5,2,95,66,39,85,3,175,45.032737072188,85.882226248159,"Extra Soft",85.099546459189,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,5,3,95,66,39,85,3,175,42.549105608282,78.823339372238,"Extra Soft",85.336624068377,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,5,4,95,66,39,85,3,175,40.065474144376,71.764452496318,"Extra Soft",83.664701677566,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,5,5,95,66,39,85,3,175,37.58184268047,64.705565620397,"Extra Soft",83.443779286755,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,5,6,95,66,39,85,3,175,35.098211216564,57.646678744477,"Extra Soft",83.960856895944,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,5,7,95,66,39,85,3,175,32.614579752658,50.587791868556,"Extra Soft",84.993934505132,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,5,8,95,66,39,85,3,175,30.130948288752,43.528904992636,"Extra Soft",83.211012114321,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,5,9,95,66,39,85,3,175,27.647316824846,36.470018116715,"Extra Soft",82.98608972351,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,5,10,95,66,39,85,3,175,25.16368536094,29.411131240795,"Extra Soft",83.578167332698,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,6,1,95,66,39,85,3,180,47.516368536094,92.941113124079,"Extra Soft",85.92471885,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,6,2,95,66,39,85,3,180,45.032737072188,85.882226248159,"Extra Soft",85.288796459189,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,6,3,95,66,39,85,3,180,42.549105608282,78.823339372238,"Extra Soft",84.731874068377,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,6,4,95,66,39,85,3,180,40.065474144376,71.764452496318,"Extra Soft",85.503951677566,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,6,5,95,66,39,85,3,180,37.58184268047,64.705565620397,"Extra Soft",84.620029286755,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,6,6,95,66,39,85,3,180,35.098211216564,57.646678744477,"Extra Soft",85.042106895944,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,6,7,95,66,39,85,3,180,32.614579752658,50.587791868556,"Extra Soft",84.108184505132,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,6,8,95,66,39,85,3,180,30.130948288752,43.528904992636,"Extra Soft",83.460262114321,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,6,9,95,66,39,85,3,180,27.647316824846,36.470018116715,"Extra Soft",82.97633972351,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,6,10,95,66,39,85,3,180,25.16368536094,29.411131240795,"Extra Soft",82.871417332698,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,7,1,95,66,39,85,3,175,47.516368536094,92.941113124079,"Extra Soft",84.79946885,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,7,2,95,66,39,85,3,175,45.032737072188,85.882226248159,"Extra Soft",85.286546459189,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,7,3,95,66,39,85,3,175,42.549105608282,78.823339372238,"Extra Soft",85.167624068377,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,7,4,95,66,39,85,3,175,40.065474144376,71.764452496318,"Extra Soft",85.484701677566,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,7,5,95,66,39,85,3,175,37.58184268047,64.705565620397,"Extra Soft",83.436779286755,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,7,6,95,66,39,85,3,175,35.098211216564,57.646678744477,"Extra Soft",83.716856895944,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,7,7,95,66,39,85,3,175,32.614579752658,50.587791868556,"Extra Soft",85.015934505132,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,7,8,95,66,39,85,3,175,30.130948288752,43.528904992636,"Extra Soft",82.890012114321,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,7,9,95,66,39,85,3,175,27.647316824846,36.470018116715,"Extra Soft",83.15008972351,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,7,10,95,66,39,85,3,175,25.16368536094,29.411131240795,"Extra Soft",84.324167332698,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,8,1,95,66,39,85,3,178,47.516368536094,92.941113124079,"Extra Soft",85.05081885,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,8,2,95,66,39,85,3,178,45.032737072188,85.882226248159,"Extra Soft",84.909896459189,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,8,3,95,66,39,85,3,178,42.549105608282,78.823339372238,"Extra Soft",85.706974068377,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,8,4,95,66,39,85,3,178,40.065474144376,71.764452496318,"Extra Soft",85.006051677566,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,8,5,95,66,39,85,3,178,37.58184268047,64.705565620397,"Extra Soft",84.157129286755,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,8,6,95,66,39,85,3,178,35.098211216564,57.646678744477,"Extra Soft",83.660206895944,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,8,7,95,66,39,85,3,178,32.614579752658,50.587791868556,"Extra Soft",84.346284505132,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,8,8,95,66,39,85,3,178,30.130948288752,43.528904992636,"Extra Soft",84.452362114321,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,8,9,95,66,39,85,3,178,27.647316824846,36.470018116715,"Extra Soft",84.31343972351,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
5,"United States of America",0,8,10,95,66,39,85,3,178,25.16368536094,29.411131240795,"Extra Soft",84.239517332698,4.3,30,5,57,43,60,30,85,28,90,65,84,92,78
6,Italy,1,0,1,132,27,11,33,10,111,10,100,"Extra Soft",69.5281448525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,1,1,107,62,116,33,48,83,48.188902942698,94.613731781312,"Extra Soft",72.9517748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,2,1,94,52,94,38,50,113,48.188902942698,94.613731781312,"Extra Soft",73.9646748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,3,1,94,52,94,38,50,113,48.188902942698,94.613731781312,"Extra Soft",73.6096748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,4,1,112,60,68,40,51,134,48.188902942698,94.613731781312,"Extra Soft",72.5890748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,5,1,112,60,68,40,51,134,48.188902942698,94.613731781312,"Extra Soft",72.2030748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,6,1,112,60,68,40,51,134,48.188902942698,94.613731781312,"Extra Soft",73.8550748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,7,1,112,60,68,40,51,134,48.188902942698,94.613731781312,"Extra Soft",73.9700748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,8,1,92,64,83,34,64,133,48.188902942698,94.613731781312,"Extra Soft",72.5708248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,9,1,92,64,83,34,64,133,48.188902942698,94.613731781312,"Extra Soft",72.5868248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,10,1,92,64,83,34,64,133,48.188902942698,94.613731781312,"Extra Soft",74.0598248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,11,1,128,49,157,73,55,138,48.188902942698,94.613731781312,"Extra Soft",72.9637248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,12,1,128,49,157,73,55,138,48.188902942698,94.613731781312,"Extra Soft",73.4077248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,13,1,10,66,2,34,2,145,48.188902942698,94.613731781312,"Extra Soft",73.8217028525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,14,1,107,65,157,43,50,162,48.188902942698,94.613731781312,"Extra Soft",74.6330248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,15,1,54,56,86,50,45,134,48.188902942698,94.613731781312,"Extra Soft",72.7968748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,16,1,54,56,86,50,45,134,48.188902942698,94.613731781312,"Extra Soft",73.8838748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,17,1,42,41,98,55,31,184,48.188902942698,94.613731781312,"Extra Soft",74.4863748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,18,1,42,41,98,55,31,184,48.188902942698,94.613731781312,"Extra Soft",73.6683748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,19,1,8,44,2,50,3,251,48.188902942698,94.613731781312,"Extra Soft",74.1472528525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,20,1,130,27,11,33,14,111,48.188902942698,94.613731781312,"Extra Soft",71.9478248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,21,1,130,27,11,33,14,111,48.188902942698,94.613731781312,"Extra Soft",72.5428248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,22,1,130,27,11,33,14,111,48.188902942698,94.613731781312,"Extra Soft",71.2978248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,23,1,68,2,3,11,5,108,48.188902942698,94.613731781312,"Extra Soft",72.0693994475,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,24,1,68,2,3,11,5,108,48.188902942698,94.613731781312,"Extra Soft",73.1503994475,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,25,1,144,57,66,33,21,111,48.188902942698,94.613731781312,"Extra Soft",72.5147248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,26,1,62,36,82,53,22,113,48.188902942698,94.613731781312,"Extra Soft",72.8747248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,27,1,225,74,2,13,2,128,48.188902942698,94.613731781312,"Extra Soft",73.5417521525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,28,1,382,1,16,8,3,112,48.188902942698,94.613731781312,"Extra Soft",73.2035487475,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,29,1,382,1,16,8,3,112,48.188902942698,94.613731781312,"Extra Soft",73.9785487475,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,30,1,58,73,64,35,21,99,48.188902942698,94.613731781312,"Extra Soft",73.3192248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,31,1,130,27,28,33,14,111,48.188902942698,94.613731781312,"Extra Soft",71.4961748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,32,1,130,27,38,33,14,111,48.188902942698,94.613731781312,"Extra Soft",71.7336748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,33,1,130,27,18,33,14,111,48.188902942698,94.613731781312,"Extra Soft",72.6026748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,34,1,71,108,2,59,3,249,48.188902942698,94.613731781312,"Extra Soft",74.6476528525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,35,1,156,26,64,31,18,111,48.188902942698,94.613731781312,"Extra Soft",72.3391241525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,36,1,156,26,64,31,18,111,48.188902942698,94.613731781312,"Extra Soft",72.7191241525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,37,1,135,27,30,32,22,111,48.188902942698,94.613731781312,"Extra Soft",71.2393748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,38,1,135,27,30,32,22,111,48.188902942698,94.613731781312,"Extra Soft",72.7363748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,39,1,130,28,25,32,22,115,48.188902942698,94.613731781312,"Extra Soft",72.9691248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,40,1,94,76,5,77,339,114,48.188902942698,94.613731781312,"Extra Soft",75.3118748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,41,1,109,29,6,33,11,114,48.188902942698,94.613731781312,"Extra Soft",73.0127248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,42,1,130,27,11,33,14,111,48.188902942698,96.832793766938,Soft,72.2493248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,43,1,135,27,40,33,22,111,48.188902942698,94.613731781312,"Extra Soft",72.7504248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,44,1,130,27,40,33,22,111,48.188902942698,94.613731781312,"Extra Soft",72.8301748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,45,1,130,27,30,32,22,111,48.188902942698,94.613731781312,"Extra Soft",73.1361248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,46,1,135,27,30,32,22,116,48.188902942698,94.613731781312,"Extra Soft",71.4011248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,47,1,135,27,30,37,22,116,48.188902942698,94.613731781312,"Extra Soft",71.7358748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,48,1,135,27,35,37,22,116,48.188902942698,94.613731781312,"Extra Soft",72.8116248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,49,1,135,27,35,32,22,111,48.188902942698,94.613731781312,"Extra Soft",72.3111248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,50,1,135,27,30,32,22,121,48.188902942698,94.613731781312,"Extra Soft",72.7268748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,51,1,135,27,30,32,27,111,48.188902942698,94.613731781312,"Extra Soft",72.7861248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,52,1,135,27,39,32,22,111,48.188902942698,94.613731781312,"Extra Soft",71.6023248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,53,1,135,27,18,32,22,111,48.188902942698,94.613731781312,"Extra Soft",72.5267748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,54,1,416,332,4,298,19,181,48.188902942698,94.613731781312,"Extra Soft",77.1333241525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,55,1,135,27,35,32,22,111,48.188902942698,94.613731781312,"Extra Soft",72.1971248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,56,1,135,27,31,32,22,111,48.188902942698,94.613731781312,"Extra Soft",72.6139248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,57,1,135,27,28,32,22,111,48.188902942698,94.613731781312,"Extra Soft",72.6892748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,58,1,130,27,11,33,22,111,48.188902942698,94.613731781312,"Extra Soft",73.1582248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,59,1,130,27,11,33,10,111,48.188902942698,94.613731781312,"Extra Soft",71.2946248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,60,1,130,27,11,33,8,111,48.188902942698,94.613731781312,"Extra Soft",72.6025248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,61,1,135,27,11,33,10,111,48.188902942698,94.613731781312,"Extra Soft",72.8958748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,62,1,125,27,11,33,10,111,48.188902942698,94.613731781312,"Extra Soft",71.3823748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,63,1,132,27,11,33,10,111,48.188902942698,94.613731781312,"Extra Soft",71.1735248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,64,1,133,27,11,33,10,111,48.188902942698,94.613731781312,"Extra Soft",72.2029748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,65,1,131,27,11,33,10,111,48.188902942698,94.613731781312,"Extra Soft",72.7670748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,66,1,132,27,12,33,10,111,48.188902942698,94.613731781312,"Extra Soft",72.9770748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,67,1,132,27,10,33,10,111,48.188902942698,94.613731781312,"Extra Soft",71.7699748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,68,1,132,27,9,33,10,111,48.188902942698,94.613731781312,"Extra Soft",72.2574248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,69,1,132,27,11,32,10,111,48.188902942698,94.613731781312,"Extra Soft",72.4429748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,70,1,132,28,11,33,10,111,48.188902942698,94.613731781312,"Extra Soft",72.3870748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,71,1,132,25,11,33,10,111,48.188902942698,94.613731781312,"Extra Soft",71.6164248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,72,1,132,27,11,33,10,108,48.188902942698,94.613731781312,"Extra Soft",72.9128748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,73,1,132,27,11,33,10,113,48.188902942698,94.613731781312,"Extra Soft",72.2646248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,74,1,132,27,11,35,10,111,48.188902942698,94.613731781312,"Extra Soft",72.6756248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,75,1,132,27,11,33,11,111,48.188902942698,94.613731781312,"Extra Soft",72.9250748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,76,1,132,27,30,33,10,111,48.188902942698,94.613731781312,"Extra Soft",72.6569748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,77,1,132,27,11,33,22,111,48.188902942698,94.613731781312,"Extra Soft",72.2241248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,78,1,132,27,11,33,9,111,48.188902942698,94.613731781312,"Extra Soft",71.3759748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,79,1,132,27,11,33,8,111,48.188902942698,94.613731781312,"Extra Soft",72.5644248525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
6,Italy,0,80,1,132,27,11,33,7,111,48.188902942698,94.613731781312,"Extra Soft",72.3438748525,3.7,7,50,28,91,98,31,44,24,9,91,18,61,65
